veh_67,94000000000,52.513394,13.322255,3.993849
veh_12,94000000000,52.513054,13.320997,4.699538
veh_5,94000000000,52.513207,13.320783,2.771520
veh_3,94000000000,52.513119,13.320906,3.596174
veh_22,94000000000,52.512990,13.320788,9.040219
veh_37,94000000000,52.512684,13.320511,2.559057
veh_1,94000000000,52.512691,13.320406,3.960193
veh_47,94000000000,52.513080,13.320975,2.796587
veh_57,94000000000,52.513325,13.322194,4.902359
veh_14,94000000000,52.513258,13.320653,1.871930
veh_32,94000000000,52.513208,13.322126,5.277534
veh_5,95000000000,52.513184,13.320832,3.788814
veh_22,95000000000,52.512915,13.320707,9.778874
veh_47,95000000000,52.513058,13.320933,3.691097
veh_14,95000000000,52.513249,13.320682,2.232452
veh_32,95000000000,52.513216,13.322041,6.094146
veh_57,95000000000,52.513290,13.322124,6.079667
veh_12,95000000000,52.513019,13.320938,5.583280
veh_67,95000000000,52.513359,13.322224,3.841786
veh_16,95000000000,52.513288,13.320550,2.156529
veh_3,95000000000,52.513117,13.320907,0.617135
veh_1,95000000000,52.512684,13.320330,5.205292
veh_37,95000000000,52.512667,13.320482,3.370043
veh_57,96000000000,52.513245,13.322008,7.307007
veh_67,96000000000,52.513319,13.322185,5.341786
veh_14,96000000000,52.513232,13.320728,3.568633
veh_12,96000000000,52.512983,13.320837,7.072460
veh_32,96000000000,52.513215,13.321930,7.560083
veh_47,96000000000,52.513040,13.320972,0.000000
veh_5,96000000000,52.513171,13.320849,1.121235
veh_3,96000000000,52.513117,13.320907,0.022769
veh_22,96000000000,52.512840,13.320640,9.286316
veh_16,96000000000,52.513280,13.320576,1.975942
veh_1,96000000000,52.512678,13.320237,6.369621
veh_24,96000000000,52.513355,13.320321,9.583229
veh_37,96000000000,52.512680,13.320460,4.219221
veh_16,97000000000,52.513268,13.320618,3.095693
veh_14,97000000000,52.513224,13.320745,1.477675
veh_3,97000000000,52.513117,13.320907,0.003730
veh_47,97000000000,52.513015,13.320997,1.307849
veh_12,97000000000,52.512937,13.320729,8.097277
veh_26,97000000000,52.513385,13.320209,7.633829
veh_22,97000000000,52.512761,13.320578,9.501001
veh_37,97000000000,52.512689,13.320386,5.617675
veh_57,97000000000,52.513242,13.321882,8.542592
veh_5,97000000000,52.513168,13.320854,0.423096
veh_1,97000000000,52.512672,13.320128,7.427709
veh_67,97000000000,52.513300,13.322149,6.339557
veh_24,97000000000,52.513326,13.320420,7.339562
veh_32,97000000000,52.513211,13.321803,8.748640
veh_57,98000000000,52.513239,13.321783,6.791906
veh_67,98000000000,52.513275,13.322031,7.534106
veh_26,98000000000,52.513359,13.320307,7.213192
veh_37,98000000000,52.512682,13.320290,6.586031
veh_32,98000000000,52.513205,13.321666,9.561263
veh_47,98000000000,52.513001,13.320975,2.163070
veh_16,98000000000,52.513259,13.320649,2.277354
veh_12,98000000000,52.512864,13.320660,9.160974
veh_1,98000000000,52.512664,13.319999,8.840108
veh_5,98000000000,52.513166,13.320855,0.169973
veh_24,98000000000,52.513304,13.320495,5.597612
veh_14,98000000000,52.513219,13.320756,0.851878
veh_3,98000000000,52.513103,13.320915,1.429253
veh_22,98000000000,52.512682,13.320508,9.860910
veh_14,99000000000,52.513218,13.320759,0.307086
veh_12,99000000000,52.512784,13.320596,9.703667
veh_3,99000000000,52.513088,13.320923,1.429253
veh_37,99000000000,52.512675,13.320177,7.753332
veh_32,99000000000,52.513195,13.321526,9.602296
veh_22,99000000000,52.512688,13.320443,8.928094
veh_77,99000000000,52.513477,13.322309,9.425974
veh_5,99000000000,52.513155,13.320867,1.480612
veh_42,99000000000,52.512974,13.322763,9.255773
veh_16,99000000000,52.513256,13.320658,0.684461
veh_24,99000000000,52.513289,13.320547,3.831684
veh_57,99000000000,52.513234,13.321671,7.727349
veh_67,99000000000,52.513272,13.321904,8.503041
veh_26,99000000000,52.513336,13.320386,5.807809
veh_47,99000000000,52.513001,13.320915,2.374973
veh_12,100000000000,52.512701,13.320531,9.931546
veh_3,100000000000,52.513075,13.320927,1.304315
veh_24,100000000000,52.513287,13.320555,0.619011
veh_47,100000000000,52.513001,13.320915,0.000000
veh_22,100000000000,52.512683,13.320316,8.823802
veh_14,100000000000,52.513212,13.320772,1.037438
veh_26,100000000000,52.513320,13.320440,4.074317
veh_37,100000000000,52.512666,13.320044,9.043108
veh_77,100000000000,52.513395,13.322256,9.438984
veh_5,100000000000,52.513144,13.320878,1.429253
veh_42,100000000000,52.513040,13.322675,9.591949
veh_57,100000000000,52.513226,13.321546,8.512092
veh_67,100000000000,52.513268,13.321765,9.355677
veh_16,100000000000,52.513254,13.320664,0.496459
veh_32,100000000000,52.513183,13.321389,9.507644
veh_67,101000000000,52.513262,13.321659,7.188793
veh_12,101000000000,52.512678,13.320465,9.630672
veh_26,101000000000,52.513317,13.320450,0.750004
veh_14,101000000000,52.513203,13.320791,1.620903
veh_3,101000000000,52.513072,13.320928,0.258288
veh_22,101000000000,52.512675,13.320182,9.176229
veh_42,101000000000,52.513108,13.322587,9.776715
veh_57,101000000000,52.513219,13.321449,6.624342
veh_16,101000000000,52.513252,13.320673,0.627228
veh_24,101000000000,52.513285,13.320562,0.503345
veh_52,101000000000,52.512977,13.322758,9.427288
veh_77,101000000000,52.513330,13.322195,7.857672
veh_5,101000000000,52.513134,13.320888,1.304315
veh_32,101000000000,52.513151,13.321291,9.671440
veh_47,101000000000,52.513009,13.320867,1.079219
veh_67,102000000000,52.513257,13.321580,5.402038
veh_14,102000000000,52.513196,13.320807,1.323184
veh_3,102000000000,52.513072,13.320928,0.000000
veh_57,102000000000,52.513197,13.321349,7.611916
veh_52,102000000000,52.513044,13.322670,9.666631
veh_26,102000000000,52.513290,13.320433,0.541395
veh_47,102000000000,52.513009,13.320810,2.115462
veh_22,102000000000,52.512666,13.320042,9.512783
veh_16,102000000000,52.513246,13.320691,1.422611
veh_12,102000000000,52.512684,13.320329,9.919739
veh_5,102000000000,52.513132,13.320891,0.258288
veh_42,102000000000,52.513135,13.322477,9.526497
veh_77,102000000000,52.513292,13.322128,9.349888
veh_24,102000000000,52.513283,13.320567,0.408510
veh_32,102000000000,52.513105,13.321179,9.507103
veh_57,103000000000,52.513170,13.321258,8.371482
veh_3,103000000000,52.513063,13.320928,0.857502
veh_32,103000000000,52.513056,13.321074,9.715952
veh_14,103000000000,52.513193,13.320813,0.503784
veh_52,103000000000,52.513109,13.322585,9.385886
veh_34,103000000000,52.513370,13.320264,9.703653
veh_77,103000000000,52.513273,13.321979,9.394829
veh_16,103000000000,52.513238,13.320715,1.813814
veh_12,103000000000,52.512675,13.320189,9.533287
veh_26,103000000000,52.513285,13.320454,1.517261
veh_24,103000000000,52.513279,13.320582,1.118982
veh_47,103000000000,52.512987,13.320785,2.884537
veh_67,103000000000,52.513222,13.321491,6.366950
veh_5,103000000000,52.513132,13.320891,0.000000
veh_42,103000000000,52.513153,13.322359,9.351581
veh_52,104000000000,52.513135,13.322475,9.529082
veh_26,104000000000,52.513280,13.320470,1.276911
veh_67,104000000000,52.513212,13.321388,7.153500
veh_5,104000000000,52.513129,13.320894,0.444197
veh_3,104000000000,52.513041,13.320929,2.099047
veh_47,104000000000,52.512954,13.320749,4.316801
veh_57,104000000000,52.513125,13.321142,8.911560
veh_24,104000000000,52.513271,13.320608,1.890929
veh_16,104000000000,52.513235,13.320721,0.451506
veh_12,104000000000,52.512666,13.320044,9.916789
veh_32,104000000000,52.513026,13.321015,5.215952
veh_42,104000000000,52.513179,13.322248,9.864038
veh_77,104000000000,52.513270,13.321833,9.898886
veh_14,104000000000,52.513193,13.320813,0.002238
veh_34,104000000000,52.513333,13.320397,9.779992
veh_57,105000000000,52.513088,13.321063,6.217797
veh_16,105000000000,52.513234,13.320722,0.160680
veh_36,105000000000,52.513388,13.320197,9.949339
veh_77,105000000000,52.513264,13.321692,9.516569
veh_34,105000000000,52.513310,13.320474,5.790527
veh_42,105000000000,52.513238,13.322123,9.939428
veh_52,105000000000,52.513155,13.322350,9.887476
veh_14,105000000000,52.513192,13.320816,0.258322
veh_3,105000000000,52.513005,13.320912,3.562517
veh_26,105000000000,52.513275,13.320485,1.087999
veh_32,105000000000,52.513022,13.321008,0.715952
veh_62,105000000000,52.512982,13.322810,9.870895
veh_67,105000000000,52.513159,13.321307,8.518808
veh_5,105000000000,52.513119,13.320905,1.648909
veh_47,105000000000,52.512914,13.320706,5.197952
veh_24,105000000000,52.513268,13.320618,0.748976
veh_77,106000000000,52.513255,13.321548,9.808603
veh_87,106000000000,52.513451,13.322294,9.732263
veh_14,106000000000,52.513180,13.320840,1.495081
veh_5,106000000000,52.513118,13.320906,0.498199
veh_57,106000000000,52.513067,13.321023,3.493730
veh_62,106000000000,52.513052,13.322721,9.895622
veh_3,106000000000,52.512948,13.320912,4.874052
veh_26,106000000000,52.513270,13.320502,1.262177
veh_32,106000000000,52.513022,13.321008,0.000000
veh_67,106000000000,52.513113,13.321198,9.351980
veh_36,106000000000,52.513355,13.320321,9.108782
veh_2,106000000000,52.512945,13.322794,9.438473
veh_24,106000000000,52.513267,13.320622,0.302006
veh_34,106000000000,52.513300,13.320508,2.541992
veh_52,106000000000,52.513180,13.322246,9.420396
veh_16,106000000000,52.513233,13.320725,0.217627
veh_47,106000000000,52.512863,13.320659,6.402259
veh_42,106000000000,52.513245,13.321985,9.475608
veh_5,107000000000,52.513117,13.320907,0.414393
veh_2,107000000000,52.513015,13.322708,9.923875
veh_3,107000000000,52.512905,13.320865,5.753032
veh_52,107000000000,52.513238,13.322122,9.758032
veh_67,107000000000,52.513081,13.321121,6.859610
veh_77,107000000000,52.513245,13.321405,9.769736
veh_87,107000000000,52.513365,13.322229,9.784207
veh_16,107000000000,52.513225,13.320743,1.490936
veh_24,107000000000,52.513266,13.320627,0.360027
veh_42,107000000000,52.513213,13.321841,9.905112
veh_36,107000000000,52.513335,13.320390,5.094572
veh_32,107000000000,52.513017,13.320999,0.804629
veh_47,107000000000,52.512801,13.320610,7.422935
veh_57,107000000000,52.513068,13.320953,2.777778
veh_62,107000000000,52.513122,13.322629,9.987190
veh_14,107000000000,52.513171,13.320850,0.710305
veh_26,107000000000,52.513265,13.320519,1.306102
veh_34,107000000000,52.513297,13.320520,0.839120
veh_3,108000000000,52.512853,13.320812,6.919265
veh_36,108000000000,52.513327,13.320416,1.963237
veh_57,108000000000,52.513045,13.320913,3.708280
veh_62,108000000000,52.513157,13.322516,9.673647
veh_87,108000000000,52.513318,13.322182,9.737033
veh_2,108000000000,52.513084,13.322618,9.890568
veh_26,108000000000,52.513260,13.320536,1.257186
veh_34,108000000000,52.513295,13.320526,0.434658
veh_42,108000000000,52.513207,13.321702,9.801670
veh_77,108000000000,52.513202,13.321316,8.022536
veh_14,108000000000,52.513168,13.320853,0.344825
veh_5,108000000000,52.513117,13.320907,0.051678
veh_24,108000000000,52.513263,13.320637,0.792129
veh_47,108000000000,52.512730,13.320554,8.551319
veh_52,108000000000,52.513216,13.321982,9.748206
veh_67,108000000000,52.513085,13.321056,2.714154
veh_16,108000000000,52.513222,13.320749,0.550297
veh_32,108000000000,52.513006,13.320983,1.583497
veh_14,109000000000,52.513166,13.320855,0.221760
veh_2,109000000000,52.513139,13.322521,9.710699
veh_3,109000000000,52.512791,13.320758,7.943452
veh_26,109000000000,52.513255,13.320554,1.359874
veh_47,109000000000,52.512669,13.320488,9.498029
veh_57,109000000000,52.513011,13.320870,4.659717
veh_77,109000000000,52.513154,13.321214,8.692636
veh_16,109000000000,52.513220,13.320755,0.451070
veh_5,109000000000,52.513117,13.320907,0.020775
veh_52,109000000000,52.513213,13.321840,9.619538
veh_36,109000000000,52.513325,13.320424,0.610029
veh_34,109000000000,52.513292,13.320536,0.805228
veh_62,109000000000,52.513177,13.322385,9.707781
veh_87,109000000000,52.513276,13.322042,9.495933
veh_67,109000000000,52.513063,13.321015,3.591986
veh_24,109000000000,52.513259,13.320647,0.753260
veh_32,109000000000,52.512989,13.320960,2.485750
veh_42,109000000000,52.513198,13.321562,9.595809
veh_77,110000000000,52.513096,13.321155,6.379078
veh_3,110000000000,52.512707,13.320745,8.857768
veh_36,110000000000,52.513322,13.320436,0.840908
veh_46,110000000000,52.513368,13.320274,8.061398
veh_42,110000000000,52.513189,13.321426,9.266795
veh_52,110000000000,52.513207,13.321703,9.700297
veh_87,110000000000,52.513243,13.321901,9.434287
veh_14,110000000000,52.513166,13.320855,0.043846
veh_2,110000000000,52.513160,13.322447,7.766254
veh_32,110000000000,52.512980,13.320891,3.551042
veh_62,110000000000,52.513207,13.322259,9.788414
veh_26,110000000000,52.513250,13.320571,1.330872
veh_34,110000000000,52.513289,13.320546,0.740969
veh_57,110000000000,52.512981,13.320778,6.143626
veh_16,110000000000,52.513218,13.320759,0.353060
veh_5,110000000000,52.513117,13.320907,0.001907
veh_24,110000000000,52.513257,13.320657,0.684302
veh_47,110000000000,52.512689,13.320388,9.478303
veh_67,110000000000,52.513071,13.320958,1.647541
veh_52,111000000000,52.513198,13.321562,9.607035
veh_16,111000000000,52.513217,13.320760,0.052950
veh_5,111000000000,52.513116,13.320908,0.086844
veh_26,111000000000,52.513246,13.320587,1.138866
veh_36,111000000000,52.513319,13.320444,0.635100
veh_57,111000000000,52.512923,13.320714,7.587689
veh_67,111000000000,52.513038,13.320967,2.620444
veh_87,111000000000,52.513238,13.321756,9.925327
veh_2,111000000000,52.513190,13.322335,8.570529
veh_3,111000000000,52.512639,13.320666,9.968718
veh_34,111000000000,52.513286,13.320556,0.693554
veh_47,111000000000,52.512679,13.320249,9.561094
veh_42,111000000000,52.513140,13.321332,9.359691
veh_77,111000000000,52.513058,13.321077,7.447776
veh_24,111000000000,52.513254,13.320664,0.595849
veh_46,111000000000,52.513354,13.320326,3.769153
veh_62,111000000000,52.513236,13.322131,9.489389
veh_14,111000000000,52.513166,13.320855,0.004228
veh_32,111000000000,52.512962,13.320814,4.522281
veh_77,112000000000,52.513054,13.320998,3.651650
veh_32,112000000000,52.512935,13.320728,5.509932
veh_46,112000000000,52.513350,13.320339,0.958453
veh_44,112000000000,52.513387,13.320202,4.907414
veh_57,112000000000,52.512855,13.320652,8.485843
veh_62,112000000000,52.513245,13.321994,9.532063
veh_67,112000000000,52.513027,13.320888,4.086951
veh_87,112000000000,52.513230,13.321617,9.553316
veh_13,112000000000,52.512916,13.322825,9.814763
veh_5,112000000000,52.513116,13.320908,0.000000
veh_3,112000000000,52.512562,13.320706,9.486303
veh_24,112000000000,52.513254,13.320665,0.046570
veh_36,112000000000,52.513317,13.320453,0.632267
veh_34,112000000000,52.513285,13.320560,0.357110
veh_2,112000000000,52.513244,13.322227,8.741074
veh_42,112000000000,52.513091,13.321229,9.864029
veh_16,112000000000,52.513217,13.320760,0.025792
veh_14,112000000000,52.513165,13.320856,0.059632
veh_26,112000000000,52.513241,13.320604,1.298959
veh_47,112000000000,52.512670,13.320102,9.974696
veh_52,112000000000,52.513188,13.321417,9.919636
veh_67,113000000000,52.513005,13.320805,5.069452
veh_77,113000000000,52.513027,13.320950,4.444792
veh_14,113000000000,52.513165,13.320856,0.017077
veh_3,113000000000,52.512466,13.320679,9.976280
veh_46,113000000000,52.513321,13.320328,0.920663
veh_42,113000000000,52.513051,13.321137,9.897088
veh_97,113000000000,52.513480,13.322311,9.778430
veh_2,113000000000,52.513300,13.322096,9.273102
veh_24,113000000000,52.513254,13.320666,0.053482
veh_47,113000000000,52.512661,13.319957,9.921735
veh_57,113000000000,52.512775,13.320589,9.606762
veh_34,113000000000,52.513284,13.320564,0.301312
veh_52,113000000000,52.513136,13.321329,9.307904
veh_16,113000000000,52.513217,13.320761,0.061107
veh_13,113000000000,52.512987,13.322745,9.768571
veh_5,113000000000,52.513116,13.320908,0.000000
veh_26,113000000000,52.513236,13.320619,1.148480
veh_36,113000000000,52.513315,13.320457,0.349078
veh_32,113000000000,52.512893,13.320687,5.291396
veh_62,113000000000,52.513242,13.321855,9.451170
